Name ,Id ,Number  of  calls ,Min  time ,Max  time ,Average  time
prop_getter ,102 ,1880 ,0.000002 ,0.000349 ,0.000000185638298
less_than ,103 ,1880 ,0.000002 ,0.000079 ,0.000000042021277
is_true_jmp_up ,104 ,160 ,0.000001 ,0.000001 ,0.000000006250000
func_decl_n ,105 ,1 ,0.000026 ,0.000026 ,0.000026000000000
meta ,114 ,80 ,0.000000 ,0.000001 ,0.000000012500000
meta ,117 ,80 ,0.000001 ,0.000001 ,0.000000012500000
ret ,118 ,80 ,0.000000 ,0.000001 ,0.000000012500000
func_decl_n ,119 ,1 ,0.000030 ,0.000030 ,0.000030000000000
var_decl ,125 ,4 ,0.000002 ,0.000002 ,0.000000500000000
var_decl ,126 ,4 ,0.000001 ,0.000003 ,0.000000750000000
var_decl ,127 ,4 ,0.000001 ,0.000003 ,0.000000750000000
var_decl ,128 ,4 ,0.000002 ,0.000003 ,0.000000750000000
var_decl ,129 ,4 ,0.000002 ,0.000003 ,0.000000750000000
var_decl ,130 ,4 ,0.000002 ,0.000003 ,0.000000750000000
array_decl ,131 ,4 ,0.000002 ,0.000005 ,0.000001250000000
assignment ,132 ,4 ,0.000002 ,0.000002 ,0.000000500000000
array_decl ,133 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,134 ,4 ,0.000001 ,0.000002 ,0.000000500000000
array_decl ,135 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,136 ,4 ,0.000002 ,0.000002 ,0.000000500000000
assignment ,137 ,4 ,0.000000 ,0.000001 ,0.000000250000000
assignment ,138 ,4 ,0.000002 ,0.000004 ,0.000001000000000
assignment ,139 ,4 ,0.000000 ,0.000001 ,0.000000250000000
assignment ,140 ,4 ,0.000002 ,0.000003 ,0.000000750000000
assignment ,141 ,4 ,0.000000 ,0.000001 ,0.000000250000000
assignment ,142 ,4 ,0.000001 ,0.000002 ,0.000000500000000
is_true_jmp_up ,143 ,90 ,0.000001 ,0.000030 ,0.000000333333333
assignment ,144 ,90 ,0.000001 ,0.000001 ,0.000000011111111
prop_setter ,145 ,90 ,0.000017 ,0.000052 ,0.000000577777778
assignment ,146 ,90 ,0.000000 ,0.000001 ,0.000000011111111
prop_setter ,147 ,90 ,0.000017 ,0.000039 ,0.000000433333333
prop_setter ,148 ,90 ,0.000016 ,0.000158 ,0.000001755555556
jmp_down ,149 ,94 ,0.000002 ,0.000024 ,0.000000255319149
assignment ,150 ,94 ,0.000001 ,0.000003 ,0.000000031914894
less_than ,151 ,94 ,0.000003 ,0.000012 ,0.000000127659574
is_true_jmp_up ,152 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,153 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,154 ,4 ,0.000001 ,0.000027 ,0.000006750000000
is_true_jmp_up ,155 ,40 ,0.000001 ,0.000002 ,0.000000050000000
meta ,157 ,40 ,0.000000 ,0.000001 ,0.000000025000000
meta ,158 ,40 ,0.000000 ,0.000001 ,0.000000025000000
meta ,161 ,40 ,0.000000 ,0.000001 ,0.000000025000000
meta ,162 ,40 ,0.000000 ,0.000001 ,0.000000025000000
jmp_down ,164 ,44 ,0.000002 ,0.000005 ,0.000000113636364
assignment ,165 ,44 ,0.000001 ,0.000018 ,0.000000409090909
assignment ,166 ,44 ,0.000001 ,0.000001 ,0.000000022727273
less_than ,167 ,44 ,0.000002 ,0.000005 ,0.000000113636364
is_true_jmp_up ,168 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,169 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,170 ,4 ,0.000001 ,0.000002 ,0.000000500000000
is_true_jmp_up ,171 ,90 ,0.000001 ,0.000043 ,0.000000477777778
prop_getter ,172 ,90 ,0.000003 ,0.000008 ,0.000000088888889
prop_getter ,173 ,90 ,0.000004 ,0.000006 ,0.000000066666667
multiplication ,174 ,90 ,0.000001 ,0.000002 ,0.000000022222222
addition ,175 ,90 ,0.000004 ,0.000006 ,0.000000066666667
assignment ,176 ,90 ,0.000002 ,0.000011 ,0.000000122222222
prop_getter ,177 ,90 ,0.000003 ,0.000005 ,0.000000055555556
prop_getter ,178 ,90 ,0.000003 ,0.000005 ,0.000000055555556
multiplication ,179 ,90 ,0.000001 ,0.000004 ,0.000000044444444
addition ,180 ,90 ,0.000004 ,0.000009 ,0.000000100000000
assignment ,181 ,90 ,0.000001 ,0.000010 ,0.000000111111111
jmp_down ,182 ,94 ,0.000002 ,0.000003 ,0.000000031914894
assignment ,183 ,94 ,0.000001 ,0.000002 ,0.000000021276596
less_than ,184 ,94 ,0.000003 ,0.000005 ,0.000000053191489
is_true_jmp_up ,185 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,186 ,4 ,0.000002 ,0.000003 ,0.000000750000000
prop_getter ,187 ,4 ,0.000006 ,0.000024 ,0.000006000000000
assignment ,188 ,4 ,0.000003 ,0.000003 ,0.000000750000000
division ,192 ,8 ,0.000000 ,0.000003 ,0.000000375000000
retval ,193 ,4 ,0.000001 ,0.000001 ,0.000000250000000
func_decl_n ,195 ,1 ,0.000033 ,0.000033 ,0.000033000000000
assignment ,196 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,197 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,198 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,199 ,1 ,0.000004 ,0.000004 ,0.000004000000000
is_true_jmp_up ,200 ,4 ,0.000001 ,0.000002 ,0.000000500000000
addition ,203 ,4 ,0.000007 ,0.000009 ,0.000002250000000
assignment ,204 ,4 ,0.000002 ,0.000003 ,0.000000750000000
assignment ,205 ,4 ,0.000000 ,0.000000 ,0.000000000000000
jmp_down ,206 ,5 ,0.000001 ,0.000005 ,0.000001000000000
assignment ,207 ,5 ,0.000001 ,0.000003 ,0.000000600000000
assignment ,208 ,5 ,0.000000 ,0.000001 ,0.000000200000000
less_or_equal_than ,209 ,5 ,0.000003 ,0.000005 ,0.000001000000000
is_true_jmp_up ,210 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,211 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,212 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,213 ,1 ,0.000003 ,0.000003 ,0.000003000000000
not_equal_value ,214 ,1 ,0.000005 ,0.000005 ,0.000005000000000
is_false_jmp_down ,221 ,2 ,0.000001 ,0.000001 ,0.000000500000000
